time,Q,S,I,R,D,V
133,0.01866004890230031,50.673329105771536,1.3607826604682823e-6,594.9331891931329,97.98965445706547,256.3851658343454
134,0.01705411886857056,50.169121022255304,1.1230062447488858e-6,594.9346169203633,97.98983293225515,256.8893738832517
135,0.01558638864291036,49.66992989929755,9.265199649100314e-7,594.935921762429,97.98999604517567,257.3885649779351
136,0.014244967128086492,49.175705816159414,7.642013454684006e-7,594.9371142962999,97.99014511823036,257.8827890379811
137,0.013018986050556089,48.686399349028534,6.301477792876041e-7,594.9382041885426,97.99028135997348,258.3720954862574
138,0.011898512058162955,48.201961566038996,5.194692193550288e-7,594.9392002736658,97.99040587491169,258.8565332538564
139,0.010874466333286219,47.722344022345695,4.28115769244819e-7,594.9401106257505,97.99051967246476,259.3361507849903
140,0.009938551092271234,47.2474987552515,3.527343754662688e-7,594.940942623928,97.99062367515607,259.81099604183805
141,0.009083182406985033,46.777378279387236,2.9054979386883294e-7,594.9417030122145,97.99071872609672,260.2811165093451
142,0.008301428878505471,46.311935581949854,2.392658443561331e-7,594.9423979541223,97.99080559581583,260.7465591999679
143,0.007586955483984389,45.8511241179837,1.969832633608801e-7,594.9430330826569,97.99088498851349,261.2073706583788
144,0.006933972305508038,45.39489780571725,1.6213157878775657e-7,594.9436135459592,97.99095754776874,261.66359696611784
145,0.006337187610755117,44.94321102194238,1.334125508806489e-7,594.9441440490684,97.99102386176222,262.11528374620383
146,0.005791764965158674,44.496018597439296,1.0975328349603263e-7,594.9446288920913,97.99108446804908,262.562476167702
147,0.005293284133348595,44.053275812459745,9.026744806252562e-8,594.9450720049953,97.99113985790981,263.00521895023445
148,0.004837705257796411,43.61493839224792,7.422304146661659e-8,594.9454769794819,97.99119048033553,263.4435563684539
149,0.004421336143770458,43.18096250261235,6.101567907933165e-8,594.9458470980932,97.99123674566746,263.8775322564677
150,0.004040802284529686,42.751304745529175,5.0146451969810756e-8,594.9461853608778,97.99127902893109,264.3071900122311
151,0.0036930195652195874,42.32592215480285,4.120367211675159e-8,594.9464945096729,97.99131767287193,264.7325726018837
152,0.003375169307750095,41.90477219177134,3.384774305508134e-8,594.9467770503007,97.99135299073095,265.1537225640418
153,0.0030846754290273365,41.487812741054576,2.7798593205175698e-8,594.9470352728854,97.99138526878446,265.5706820140483
154,0.0028191834881406345,41.07500210632507,2.282527379521646e-8,594.9472712704875,97.99141476867396,265.98349264820035
155,0.00257654167536536,40.66629900614523,1.873743339528768e-8,594.9474869560116,97.99144172951983,266.3921957479108
156,0.002354783406076996,40.26166256984658,1.5378232738214593e-8,594.9476840776848,97.99146636985652,266.79683218382803
157,0.0021521113350817696,39.86105233343664,1.2618450389326294e-8,594.9478642332724,97.99148888940961,267.1974424199281
158,0.00196688275220684,39.46442823553509,1.0351644641253674e-8,594.948028883064,97.99150947071942,267.5940665175779
159,0.0017975963726345804,39.07175061339049,8.490195859210419e-9,594.9481793616196,97.9915282806093,267.98674413951807
160,0.0016428801319929502,38.682980198914926,6.961973250264695e-9,594.9483168886214,97.9915454715423,268.37551455382766
